"row","response","feat.a","feat.b","feat.c","feat.d","feat.e","feat.f","feat.g","feat.h","feat.i"
440,0,4.70708038690043,-5.04240523785234,"b",0,0.247778977797731,-15.2994657072055,"y",12.2661654192218,0.198646849860523
441,1,-2.72313349042547,-4.010269454759,"d",0,-0.882436400713242,4.44103376929907,"x",12.1264463217541,-0.903910970234326
442,0,2.3643078069479,-1.94042193252402,"d",1,-2.55087511074456,-14.5477318057401,"x",9.24018543488957,-2.50281889812089
443,0,2.97970791442782,-4.95298461582684,"d",0,0.166392672214322,-13.8566677246651,"z",9.33799881184631,0.181574342096024
444,1,0.4003305156957,-3.16284505907683,"a",0,0.690138142622278,0.887107928597697,"z",10.7110961638358,0.651842048316296
445,1,-0.935341870579375,-3.48826319736718,"b",1,-0.391361425138542,-6.65395941734343,"y",10.3397771980709,-0.35224976848007
446,0,1.49596306372615,-5.76927794371234,"d",0,0.634203174876167,-20.7615267144288,"x",10.4784771876495,0.578551773364203
447,1,2.31645610214336,-6.61153302600095,"c",0,-1.42802125747196,6.02736305707002,"z",12.6280131231537,-1.36092501535683
448,0,3.64990845984611,-6.98887865685871,"b",0,2.06960163011997,-25.9082194464307,"z",10.4585499535828,2.05958234937596
449,0,-5.15701095170586,-3.17308868279817,"c",0,-1.21594456361132,-11.5402081705626,"x",5.87148925793859,-1.1586492105954
450,0,-3.90913780417707,-4.05211309229695,"b",0,-1.65930377969189,-18.1627147462106,"x",10.8325483790449,-1.69997512464434
451,0,5.29120702356455,-1.22414244458407,"d",1,1.58318556496129,-10.5437400169117,"x",9.35453879446434,1.5819683536828
452,1,4.13988654133464,-3.13948733760543,"b",0,1.72976436215576,-5.29055096695125,"x",11.685827058555,1.70934853665107
453,0,2.30586684672305,-2.72545616337609,"b",0,0.861311274202162,-8.66832620392185,"y",8.25012290296947,0.874946152444349
454,0,3.14553522133318,-1.99842462199757,"c",0,-0.0589866801477917,-10.6308331992825,"y",9.49885957242155,-0.0978000667586032
455,0,3.75152475292301,-4.75107864694746,"b",1,2.6897719692962,-7.31036684583386,"z",6.92423255650569,2.64078027461895
456,1,-6.98276839539704,-3.23485310765727,"c",1,-2.521281787827,-3.84667671393594,"y",7.03293237556531,-2.55926979238324
457,0,4.33083128991646,-2.69681009463377,"a",1,1.77553998588301,-12.846076656696,"y",6.5105237460146,1.8461755120842
458,1,-0.454962789686975,-1.94597246799546,"a",1,2.92878766896988,-22.598849813206,"z",10.0484713567457,2.9383941054221
459,0,1.69185049189361,-2.85602328051045,"b",0,-0.390780851726539,-13.4067669143036,"x",4.51677223969635,-0.349637783317027
460,0,0.114526597349268,-3.368279240444,"d",1,0.671444007890803,-21.2348623301935,"y",12.5090173854788,0.640953548375837
461,0,3.61589486223623,-5.30233607090683,"c",0,0.719404387285288,-0.917290129071288,"y",8.69875760489381,0.714949971831196
462,1,-0.0454173468668326,-2.90565945856346,"c",1,1.88716401662074,8.9612671034346,"y",10.029339512424,1.88348071371562
463,0,2.55551129766474,-3.24960119137257,"c",1,-2.21762085324155,-15.1636955078502,"z",12.3962030982377,-2.22864780702246
464,0,-0.172054935916937,-3.04862461943963,"b",1,1.29141238669793,-13.0834835533641,"z",10.6024381133674,1.28586484301026
465,1,-2.27836162730452,-3.36453243164162,"b",1,-3.91789413233785,-13.0042712054973,"x",10.843377558238,-3.90606027703652
466,1,4.63003153132079,-4.30275706706501,"b",1,3.65380709078018,0.307123650732654,"x",8.72677959433166,3.62211069006986
467,1,3.22270003382282,-4.11529884765102,"d",1,-1.64267951859089,-5.74924252820649,"x",7.41148321458471,-1.61186816003889
468,1,6.17278671746936,-2.96895383007772,"d",1,-1.13238193097341,-2.0884174724485,"z",11.2831465039647,-1.06057380253876
469,1,1.19546179773791,-3.74255273961319,"d",0,0.0177703532995761,0.171759029529587,"y",9.59398844069112,0.015352389733355
470,0,4.37500823748452,-5.24516286149048,"a",0,-3.00062412040734,-4.01732313064691,"x",9.999923031946,-2.9798286229365
471,1,6.92625716205723,-4.4352386797085,"d",0,-1.02578968647198,-2.41734689489366,"x",8.35081071641053,-1.0173707532238
472,0,0.1555536548831,-5.97868858626476,"b",1,-0.377025119068865,-15.3005221217717,"y",8.88658119913134,-0.378498705619431
473,1,-2.96885333826565,-5.45054785400337,"d",0,-1.17993497635618,-6.49430625683069,"y",5.41714499447447,-1.162018734042
474,0,0.281945298585651,-4.21691660520328,"b",0,3.55258812268896,-10.9288277165354,"z",6.69526044638184,3.55029435359336
475,0,0.35787628004385,-6.69719883456239,"a",0,-4.07352130191288,-16.438634429021,"x",6.85749859672033,-4.10829868635889
476,0,1.45504151352796,-6.53281371188737,"b",0,-0.710776831283829,-15.3518747442114,"y",9.63938975079716,-0.714333237372575
477,1,6.13691493195785,-2.34615220084587,"a",1,1.85769457718658,1.50087638173782,"x",7.86720067095467,1.90637327514247
478,0,0.0215683224839556,-4.86492838631716,"b",1,-2.17232960892708,-16.4043758962872,"x",10.778181064594,-2.14953228065289
479,0,2.11901396741475,-6.77753759432723,"c",0,-0.777902243611972,-9.23462421409361,"x",10.0704671973497,-0.762087047963067
480,1,0.316947805313407,-4.16929485914346,"c",0,3.38656979354628,1.86052039380223,"z",9.00309096910838,3.38201605541886
481,1,1.0613521255751,-2.01839609916773,"b",0,-4.23469119530077,-3.36592405478886,"z",6.78913657106059,-4.21257495905639
482,1,1.94217299051879,-3.00661855459804,"c",1,-2.10719573031616,-0.781222132364887,"y",8.65813519329316,-2.18837813295414
483,1,4.98464408811096,-3.33792520246954,"a",1,-2.89681712515611,-3.34896513508152,"y",11.7854517999706,-2.89956491306378
484,0,1.36395513247233,-2.22438113158024,"b",1,0.759042768579841,-7.1910026973843,"y",10.9535988863061,0.69913589493033
485,0,3.13852696009334,-5.15725216165134,"c",1,-2.23225704592117,-23.5977406236764,"y",9.37626512539348,-2.24847527370549
486,0,3.3365800893506,-2.90546621297194,"b",1,0.435611205933624,-10.8707081191722,"z",5.51128226474284,0.379599551810436
487,0,3.7443198125669,-4.88062842366829,"a",1,-1.79161276441314,-17.0264637605397,"x",9.02759853611656,-1.7409124382676
488,0,-0.72318365655315,-3.99885372045623,"a",0,-0.805051119316958,-9.02467428694592,"y",4.15141773563237,-0.832599593714479
489,1,5.88064364258403,-0.678302020989811,"b",1,1.21242975875328,10.4328565849356,"x",13.5476853632173,1.19288366673361
490,0,-0.142870217882039,-2.54584840643611,"b",0,-0.225992492742944,-4.89419677388889,"y",10.0674248779547,-0.176580116462375
491,0,0.682647497050745,-2.84798842942418,"b",1,-4.3814109079327,-11.7531702220268,"x",12.5221319045975,-4.34888089811915
492,1,5.21215080314251,-5.66249186772724,"d",0,-1.57177493492245,1.10953952524385,"y",9.65207821782477,-1.58547766919406
493,1,4.88225171843674,-5.17935387999207,"d",0,0.927190195353267,-2.06901657220244,"z",14.1510983529034,0.846396859903841
494,1,-2.26997561723371,-0.573825279607599,"d",1,3.22029663927765,-6.64280055284621,"y",8.20271632800527,3.25377704691551
495,1,-1.61921300125239,-5.63995114595997,"c",1,-2.7296522899501,-7.82105000419772,"z",11.6759806430031,-2.74458620490832
496,1,-3.07423717811184,-3.67828093707239,"b",1,-0.957242072179068,-7.16388466584385,"x",9.97811273602214,-0.985478619497685
497,1,1.5455415778595,-2.66114341054439,"d",1,-0.663179759709768,-6.57136020460236,"x",11.4542598163716,-0.684749746307603
498,1,1.4945226037554,-2.47186304148661,"a",0,-1.96513297472435,-1.04375804280875,"y",7.34953746773463,-2.0099123540949
499,1,2.09234406206519,-2.36633198362114,"b",0,-3.26526564611153,-4.978746590025,"z",14.4763264536772,-3.32202119943861
500,0,2.65647314265567,-4.24469348482782,"a",1,3.17759320068812,-11.0190131655839,"z",10.6048725477544,3.13710309472659
501,1,-0.805678537955049,-5.23148004568,"a",1,2.45666891883444,0.674971951503175,"z",9.00657404872381,2.49999446018138
502,0,-1.98109577329614,NA,"c",0,-3.31357343321563,-11.587231586493,"y",7.62754998087363,-3.35538544415657
503,1,4.08035516822471,-5.3531470128092,"d",1,-4.26794426425571,4.47392385750972,"z",6.94931672915565,-4.28089885359813
504,1,3.25318390781897,-3.05939688532752,"a",1,-1.05473245521456,-13.8414210151069,"z",6.3673258083868,-1.0337549277843
505,1,-3.5274996119861,-2.31946745736084,"d",0,0.360855610382507,-0.0161191780356473,"z",6.56492015019614,0.378681925996545
506,1,0.71455764745214,-0.809179671259711,"a",1,-0.757573336109413,4.06237296544645,"x",10.0794240994516,-0.835533724020965
507,1,-1.6878434682695,-3.45082842560242,"a",0,1.75852919082761,3.7774668190224,"z",12.2431129387458,1.81699814591949
508,0,-5.21225321162589,-5.31217206579053,"b",0,-0.993056986022293,-6.89728674160418,"y",10.7078313219003,-0.985939358814529
509,1,1.45036039356443,-2.46328770551016,"c",1,-2.83109563158132,-0.462398856526211,"y",6.13581005544286,-2.79110779479945
510,0,0.762364872224235,-2.64286165945704,"d",0,2.53976458590081,-23.101131998841,"z",10.1715064499102,2.50227289601375
511,1,0.707892197460757,-4.35737304385424,"a",0,-0.968053487625273,-2.44611212767813,"x",13.0001358988396,-0.985982689243427
512,0,1.6484576254037,-6.33678235580847,"b",0,-1.06794717407785,-6.87429499486319,"z",12.0293758562642,-1.07870453097056
513,1,3.64739549318976,-2.85803515690913,"b",0,-1.02631656824199,-1.20140275374046,"z",13.6878186588538,-1.00023116596066
514,1,1.61679251345016,-2.30628340653756,"b",1,-0.387991392483564,-5.12992741049295,"z",10.8391649245208,-0.436834977401604
515,1,-0.849307528620585,-4.4426617460589,"b",1,-5.13732377933358,4.3583751889342,"z",3.42124830288486,-5.15649089584751
516,0,-1.20439775576384,-3.19563577246296,"d",0,0.866594264035554,-7.36520604526444,"z",11.2847661342283,0.891600859208896
517,1,0.604591620876457,-4.41383571212577,"d",0,0.942463797423216,-0.130083850431411,"z",10.4261872790664,0.986231977247725
518,1,1.93005095973686,-2.97652713229373,"d",1,0.758490381621737,-6.84764865295373,"x",6.56342247201841,0.722279235128016
519,1,-2.11904105810612,-4.17593607207227,"a",0,-1.32225124035308,-0.753899424390328,"y",9.73709553066895,-1.26576668222014
520,0,0.447073393472849,-4.51701379588009,"d",1,-0.301383146238267,-15.8501287469544,"x",8.65624105734475,-0.306687497499385
521,0,3.90180178050374,-3.83256925270418,"a",1,-3.36982534328899,-1.14744388768667,"x",9.11307021151416,-3.37752332627644
522,0,0.675159726296542,-4.42510797247344,"a",0,0.219560708540927,-9.1167236498551,"y",10.9425415361826,0.246490830714251
523,1,-1.09526200278317,-4.88652574668143,"c",0,-2.13411071410958,-2.84147983895167,"x",8.8162722268007,-2.09906417137774
524,0,0.172164494723381,-4.4739053968636,"d",0,2.13378584971724,-13.0025483902204,"y",8.69616822536081,2.10345198983163
525,1,4.34394563608594,-4.0122282284883,"c",1,-2.3516471359816,-1.66687270299328,"y",7.08647229449607,-2.3170639451055
526,0,2.65013188364241,-3.68875728892229,"c",1,-4.61817076587093,17.9322026186506,"z",10.3445692008795,-4.65612930184295
527,1,4.71002740024482,-1.70136456756124,"d",0,-0.154681632074059,6.32416405188694,"z",11.1019310319546,-0.121138895623285
528,1,1.41729357148531,-6.03699674643023,"a",0,-3.76111226529171,1.84303035923821,"z",11.1434440811792,-3.78232888669404
529,0,2.23082528947128,-4.29942857582941,"b",0,-2.35569323821861,-10.9521197470533,"x",12.3783586954608,-2.38716958016275
530,1,-0.675370737044399,-3.05271530832876,"a",1,1.10806458028503,-3.40111626986424,"x",5.26933236990676,1.150425332246
531,1,2.816112006791,-1.3569686448357,"d",1,3.24466349727861,-7.26670664756871,"x",10.0664480823581,3.26347461976608
532,0,-0.519000626567718,-3.36097845607676,"a",1,-1.02535618002969,-21.8810311584553,"y",7.33140463821442,-1.07407517428889
533,1,-3.26169651408723,-4.0206301247131,"d",1,1.44330259536116,-7.921343176779,"y",11.2175715854879,1.47811177901817
534,0,1.38397889705238,-4.46133536439454,"b",1,-3.25472772338393,-8.53230437013812,"y",10.1600497694543,-3.2654247777287
535,1,6.83755365319431,-3.37853775383757,"d",1,2.96100262856773,-6.71704252697828,"x",7.86254395502402,2.9837397901104
536,1,3.40274301871918,-2.51641311970542,"d",1,-0.510174362910269,-10.2560559496564,"x",9.24489267160961,-0.491888530144619
537,1,4.49576016983878,-4.27578746581908,"d",1,-2.05976048683899,-0.785368321895069,"x",12.8057613504865,-2.09855888451011
538,1,2.07656716927946,-3.75435788973016,"a",1,0.295087842831263,9.34864463762294,"x",8.91711610717411,0.290494841271825
539,1,-0.825671534948673,-3.67459548378342,"c",1,-2.11849787341428,3.24525721075077,"z",6.55015750455626,-2.11943576438874
540,1,0.393277434669149,-2.90608354868552,"b",1,-0.39935393950271,-0.718518566652329,"y",12.1783896750679,-0.416719727469681
541,0,0.180255679564224,-2.33292938946297,"c",1,-0.296455916556372,-5.55944729933171,"y",12.3395272101678,-0.376229276641668
542,1,-0.406099339346261,-3.58125877459055,"c",0,1.83824709212647,-5.39414095780295,"y",8.78568653979717,1.81794039334132
543,1,3.11250185178915,-4.11425600732077,"c",1,-1.63318218779408,3.2601806545055,"z",13.3082457104576,-1.61357112516501
544,1,-2.59209050709624,-1.90800530168714,"d",1,-1.25068057664712,4.25319119518122,"x",9.66783886721841,-1.21203638725076
545,0,3.59909839633832,-3.75319882359162,"d",0,-0.252012922007785,-10.7355748567814,"z",7.45196201721625,-0.20620680119786
546,1,3.59245745867768,-1.63322203180978,"d",1,1.29474895546665,1.59842679602575,"z",9.3879182844924,1.32329974209663
547,0,-2.59586707720625,-4.09288398642932,"d",0,3.29119398634683,-15.4648782805943,"y",10.5086808503563,3.28312683331587
548,0,2.9184759937016,-3.07911555370947,"a",1,2.6643729113409,-15.54126883823,"z",11.1249422050035,2.65054286400649
549,1,8.29067995703353,-6.31913289136786,"c",0,1.42051070756635,6.76626667835448,"z",10.7702770534614,1.39728028209297
550,1,-0.671646445824825,-4.16858794200611,"a",1,-4.30615395420892,-5.70448585198569,"z",12.4723583090496,-4.26860330555441
551,1,3.53471272422422,-4.03269180994133,"a",0,1.39464950775047,-5.72974320453381,"x",10.4618640094599,1.3705106879569
552,1,-1.34660553685821,-5.13751812612482,"d",1,1.00684074434602,1.83218415747166,"x",11.0335503158984,1.01498129188077
553,0,4.3321342546084,-5.55383932663345,"a",0,-1.89559425404365,-7.5732526891668,"y",12.0511582750388,-1.85846493383411
554,0,1.74947415977969,-2.57776104617228,"d",1,-1.62986042206851,-12.7733150998602,"x",9.66737284229982,-1.61549680357888
555,1,5.95574617486949,-2.62876189910842,"c",0,-3.23830068988396,-4.89314140011035,"z",8.41686584111919,-3.2308303963619
556,0,-3.37691218561075,-5.94809799226969,"c",0,-0.525093949559221,-19.669066688238,"y",9.43569544074894,-0.541887767149014
557,0,0.846106341623916,-3.36343180759849,"a",0,-0.318739968643385,-9.77972882831987,"y",7.33326818860037,-0.365379179357725
558,1,-0.580775528376793,-5.66881797993263,"d",0,-4.00710092128916,-7.25392128747373,"z",10.0993940259706,-4.01817043432273
559,0,0.408205392771103,-5.57660983927234,"a",1,-3.66267526595007,-17.5405014783647,"y",11.0075950636503,-3.696925579258
560,0,-0.888736228058015,-3.21188132760047,"a",1,-0.151029845165248,-4.52188531249868,"y",7.90574433045785,-0.145452872950339
561,0,-1.501530741605,-5.02903600013958,"b",1,-2.55376787673545,-11.861864821151,"x",8.26105899159674,-2.55250689461795
562,1,2.73616712384935,-2.50978002681668,"a",0,-1.09843264473896,2.91262026587786,"y",7.78316259831515,-1.1118934982414
563,1,-2.26274214223078,-3.94221460138698,"b",1,1.51543337222125,-8.24833629178397,"z",9.91910808349031,1.53863081515872
564,0,5.45209279466885,-3.19577653632141,"a",1,-1.3518224025667,-14.7280022131853,"y",12.8331495510145,-1.29363750123106
565,1,-2.55861975594125,-4.78544004682924,"b",1,-0.245871370346104,-4.08621809810186,"z",8.73461225709753,-0.243650988631509
566,1,1.30323745418584,-5.72683200241539,"a",0,0.731542049166314,-6.42574147246008,"z",8.7428836116217,0.753183255745395
567,1,2.59896786047944,-2.62787163849587,"a",1,-2.74931542204227,-5.67745694214214,"z",9.94934767873118,-2.79035944533592
568,1,2.76020601727788,-3.64289276265593,"a",1,1.98535404389036,-4.2763620452306,"z",8.04904732857394,1.98135393080601
569,0,0.0947600084008591,-4.35860163918206,"a",0,1.33403071455943,-9.15216800108747,"x",12.0299445204132,1.3352696358575
570,0,1.2385059859852,-3.8961470101814,"d",0,2.04593058598892,-8.61272699035172,"x",9.39618538668382,2.06426705216256
571,1,3.88379245542903,-2.01113748610113,"d",0,-1.35240220580032,-0.815969453160703,"y",12.262108734849,-1.33701846677663
572,1,-3.36939775122928,-5.04724995193011,"d",0,-3.42863917920271,7.01389613037627,"x",11.2789031562508,-3.42168107559021
573,0,-1.34521913459625,-5.12411266669477,"c",1,0.522325899561756,-21.4055501879707,"z",11.5899175694327,0.537985577893504
574,1,1.96120694294983,-4.92942257906103,"a",0,0.737064503568499,-7.08544330011607,"z",7.04172508900664,0.701603507827559
575,1,-0.334345935010975,-6.3774869023148,"d",1,4.58073724771288,1.83745843943042,"z",6.63863856224732,4.58837453114473
576,0,5.110011981913,-2.77055779374439,"b",1,2.9389858520999,-15.4336954568055,"y",10.1179509498304,2.87388232561034
577,1,3.01976159006451,-3.71144552988363,"b",0,-1.42976552902732,3.33450699645337,"y",9.28339196093476,-1.39336447489049
578,1,1.21650025724427,-3.68924203867311,"b",1,-2.51355458038591,-9.03381932237817,"x",9.32150029149182,-2.48619269169536
579,1,-3.52327195261004,-4.06502103152153,"b",1,0.741977926887797,-0.337983028661278,"x",9.79560417399343,0.73999712754347
580,1,1.07830067597873,-4.76524066213616,"a",1,3.48648498508678,5.79012622481394,"z",13.2011682786255,3.55400230516867
581,1,0.0507523954090208,-5.23512792066434,"c",0,-2.86626793101659,1.18861466685061,"y",9.07639392921692,-2.88819731199282
582,1,0.692960459438206,-2.72221539506099,"a",1,-2.06100321717299,3.71452018452325,"x",8.76475291951655,-2.01010917648753
583,0,-2.54467768116706,-6.13927700938023,"a",1,2.99538997580485,-23.6626164671184,"y",13.2546780701911,3.02343558058659
584,0,2.49597413148977,-3.33955158705188,"a",0,3.17437396433396,-16.1869024292384,"x",10.4473109535468,3.26195997283209
585,1,-2.1168693209211,-5.18891747613653,"c",1,-0.110887171107045,-1.34826673688563,"y",10.4848404158349,-0.0601259562609124
586,0,0.321334055672771,-3.5765346781818,"b",1,-3.74046056847688,-13.2862463855372,"z",7.40993459800658,-3.71000196849005
587,1,2.14427748835406,-5.11103578328523,"a",1,-1.58514105484649,-10.4149959640076,"z",11.498483303449,-1.5618307732425
588,1,-1.35054736703914,-4.78501252402604,"b",0,1.83483768095004,5.07377797315726,"x",12.3373107730626,1.8561971143787
589,1,2.74897421704019,-1.34595112445948,"c",1,3.80746714975462,-5.06804701021572,"z",11.4285868538717,3.84200758136292
590,0,-2.94953120495508,-2.99757607159973,"b",1,-0.531753080345067,-5.63745697213464,"y",7.70086522099194,-0.501220114308861
591,0,-7.42932403688162,-7.21734553641349,"a",1,-1.76289026792801,-7.96468505612477,"z",12.900749502982,-1.71487528302639
592,0,2.39490397235756,-3.81038137584952,"c",0,0.110574632499041,-18.7831641497314,"x",9.40443345060668,0.104958975773351
593,0,3.521619480883,-4.67771940438584,"d",0,-0.210242792215832,-21.044591720227,"y",13.6732222884788,-0.1394396695871
594,1,0.142463729225848,-5.7049392816665,"b",0,-2.31867061238107,-7.74212995064299,"z",10.9294808598958,-2.31969664160764
595,1,2.51237876377482,-3.68532116435321,"c",0,0.683768347438371,-3.16208964051118,"x",10.8325585008484,0.631536583367357
596,0,-2.46774957525101,-3.80505172597096,"b",0,2.28088861558246,-16.5515582492238,"z",14.0153480346488,2.33189650737639
597,0,0.618554179523013,-4.49275985885212,"c",0,-0.473759145429099,-20.4622407772529,"x",12.4166686632287,-0.530659677852548
598,1,-4.82455512812185,-1.04094464899382,"c",0,0.751500401119795,4.20407309535282,"x",10.9213800308277,0.75303342911533
599,1,4.54354267431557,-7.37303510022484,"d",1,0.00417006639467177,-1.94401319104664,"x",8.42787288013772,-0.0297655292593375
600,1,6.57973258462948,-2.74267091908226,"a",0,0.423132187621701,-2.14324102648262,"z",11.8032680817436,0.475434948442476
601,1,4.22203678084597,-4.43353490569386,"c",0,-0.92724618081972,1.33677198219892,"x",11.5374311639015,-0.900637254216746
602,1,0.917959100758775,-3.01522988413093,"a",1,1.89575211582722,-1.56205143661346,"y",8.97368403500176,1.86844385159668
603,1,0.900008973172242,-4.68099655095802,"c",0,-0.0363937331161768,-14.4440214528084,"y",9.56167869220054,0.00625037425888875
604,1,-3.5482028694533,-4.89079684366765,"c",1,-1.50568290390148,4.00124044467643,"x",9.44971309805718,-1.49696582750498
605,0,3.37115603166468,-6.56556949959194,"b",1,0.760914260974123,-16.218880427255,"z",6.71245698586123,0.788826269834945
606,0,0.367797457924673,-4.31417264240911,"c",0,1.41459505156185,-9.82870656576224,"y",11.3565325009784,1.45106055075987
607,1,-0.970228776083226,-0.281881297964365,"d",1,-0.648965726283321,-3.33123503012763,"x",7.02278101793767,-0.669251122156943
608,1,-3.23607737797493,-2.51544668780595,"d",1,-5.85632882164187,-3.75201224679068,"y",10.6909160099567,-5.8456334136144
609,1,0.100712510061183,-1.48664176625976,"a",0,2.77232877317463,-1.28531599428129,"x",6.90690500892458,2.67125196310382
610,1,-1.54718340505012,-2.62755202252894,"d",0,-2.00126109727277,1.01273663511353,"y",11.9128272582537,-2.01531001058621
611,0,-0.19109156098351,-2.28360593805722,"d",0,-1.19828781524755,-12.4773786458879,"y",11.6447575013356,-1.1644343962191
612,0,-2.65279996329079,-2.64568537825134,"d",0,2.73726147958995,-16.2994103022626,"x",13.7449163499289,2.77801541858956
613,1,6.06276844883709,-3.28691135235235,"c",0,-4.29607977700431,-15.3418647116159,"z",7.62834222839747,-4.27229794378504
614,1,0.951992418376093,-4.87379316099551,"b",1,-2.71308872086221,-1.40413490368689,"z",11.9097995939769,-2.70321444896432
615,1,4.22483523181716,-4.79940210598521,"a",1,-1.99890141750279,-9.70203421120775,"x",9.56915028442284,-1.96895794662624
616,1,-6.80509901077296,-6.40125999456293,"d",0,-3.12576274025578,-2.69670297097572,"y",10.431916788312,-3.16288067404325
617,1,-0.359593489984512,-4.00872657081999,"d",1,1.7065766479295,3.46385288593219,"y",9.17167133304335,1.67959907190323
618,0,-1.02644687477621,-2.65096648621493,"c",0,2.02899226728698,-11.3738718150075,"y",10.8300925377005,1.99249088670898
619,1,-2.66877853809774,-2.45211616521089,"c",0,0.501752262201046,1.39759157865231,"x",7.77731035262618,0.515827972817109
620,1,5.63982746267228,-3.85730094331687,"d",0,-1.3788116514537,-11.159140127426,"x",8.19573777544561,-1.37630042727487
621,1,-3.24584575930847,-4.82144142583287,"a",0,-1.34735995122427,-1.06548892080077,"y",11.6412139071352,-1.33160326944194
622,0,1.95517078122408,0.935776164977796,"a",0,-1.63614614441467,-5.72740321516863,"z",4.22770175003029,-1.62051008145022
623,0,3.53930885673908,-2.89497170312436,"c",0,-1.54941273256366,-12.8035155839003,"x",9.45445387087102,-1.50296169579105
624,1,1.53457056525407,-1.8691370426813,"a",1,0.465651187739952,1.58280297384109,"y",9.11193898697058,0.535330346804867
625,0,-1.62576643248655,-4.50652096100099,"a",0,1.31852673078551,-0.219164810662191,"z",11.4930222203104,1.26616134419005
626,0,3.8234974201725,-4.05693644058189,"d",0,-1.41315537403751,-12.9488500185836,"y",10.8612426493381,-1.39576507588965
627,1,1.51176424552251,-3.32708935343991,"b",1,0.137980797933714,-5.69838556203969,"z",7.29148430798517,0.113657085890391
628,1,-2.19049371914613,-1.48521653207756,"c",1,-5.27158550178975,14.1791845634258,"z",12.9657607188817,-5.21515437164327
629,0,-3.16414714280618,-4.46721181818419,"a",0,-0.34832605368483,-12.0149023248472,"x",12.1114564877682,-0.320351743649618
630,0,7.26015230347944,-2.7195764998254,"a",1,-2.25688371274979,-7.33370289995054,"y",12.8754703019442,-2.20921923624491
631,1,-1.03550943625531,-7.14222195148034,"c",1,1.69706635960617,5.22314455875603,"y",8.05420037397712,1.64761453338115
632,0,-4.56671496175412,-4.76088165112245,"b",0,1.87164881526734,-14.9095818142885,"x",13.809235385387,1.8749408483766
633,1,2.59977808826096,-5.93801361514497,"d",1,-4.89299076220792,13.043309092088,"z",12.4112439926336,-4.8284769767988
634,0,1.93069076818269,-2.32995592396435,"b",0,1.34463503694414,-11.3384171580618,"x",12.3135952075587,1.31001764662735
635,0,-3.0615030071678,-4.24667963242039,"d",1,-1.63145678743569,-10.1714575705774,"y",7.57965363247545,-1.67126437809177
636,1,-4.82886924074585,-4.58556112301011,"d",0,-0.827882043355607,-6.3084300489634,"z",9.8639415365039,-0.833618040875457
637,1,0.651092448524183,-1.94635023070214,"b",0,1.29700165403088,2.59741137419705,"y",10.3765572380886,1.27027074996972
638,1,4.41818887512827,-2.32559071263996,"d",0,0.878334638045961,19.884342532347,"x",7.26298406087279,0.911663757462668
639,1,2.90837210554645,-5.34703180520125,"b",0,-2.13804649068536,-2.13348291854341,"y",9.5970590754042,-2.154931758149
640,1,-0.478812272485932,-3.35820026858553,"d",0,0.140133513952436,-1.04307024636358,"x",11.5550024946986,0.13178748697338
641,0,-1.50256469475313,-5.84266685276837,"d",1,-1.43415046243172,-16.9882293943451,"x",10.6298064768224,-1.48810507964488
642,0,1.81320027025164,-4.71342253631677,"d",0,2.00371067209297,-4.87006608930197,"y",10.4825295528125,2.01786863208077
643,0,1.47206004164847,-1.57513354427957,"d",1,-3.64294517105999,-24.8782611125673,"y",12.8936118696754,-3.61597532811891
644,0,2.88913524007818,-1.82480807300434,"a",0,1.13950890416482,-8.06618594664588,"z",8.49075109340156,1.08816153269249
645,1,-0.187393850866689,-2.33647186679974,"b",1,2.28219217639265,5.69140075192736,"x",11.5861807554088,2.34017555779648
646,1,3.6980621596093,-4.85635582949549,"c",0,-5.71905001837156,-7.58456039753735,"x",12.1352584807002,-5.75619829167825
647,1,-1.49243458200875,-6.82214720541333,"d",1,0.795493193921019,-6.46114106741415,"x",7.38575865665175,0.813723737688331
648,1,0.00836589964011059,-5.76354727603624,"b",0,-1.22595916414292,-5.68764286909224,"x",6.01862431008936,-1.21901294498936
649,0,3.22244357117771,-2.57116521305872,"c",0,-0.279556497963914,-6.98983591706811,"z",11.9211496101543,-0.314533307285426
650,1,3.96991482588134,-4.43585182924763,"a",0,-1.04014829511969,-5.19960334203218,"x",9.49856817373305,-1.06223586712694
651,0,-4.81551410436014,-7.24391221835197,"d",1,0.884194613867431,-18.0898673520989,"x",14.7904026505064,0.922154608185732
652,0,1.32157122104846,-4.27028123157469,"b",0,1.356560610944,-9.84697145512218,"x",10.6372687271043,1.35392481846623
653,0,2.82633703520389,-1.88464116831314,"d",0,0.68626020267939,-8.73270118406258,"y",9.94492993317888,0.679762095494589
654,1,-3.35247294047189,-3.0347970392207,"a",0,-0.712585537645031,-1.44181305578473,"x",6.53816392272514,-0.675440864395147
655,0,2.44187679962565,-5.23188781529413,"d",0,-1.34825825773778,-4.34098690903238,"x",8.38120510843608,-1.3330302060723
656,0,-1.48452281119039,-6.31887497809754,"c",1,-0.78062750403762,-12.0687397780373,"z",7.24260026872532,-0.790076282184353
657,1,4.06075903649329,-5.23982083845518,"c",1,-0.954582302623606,0.792110759269623,"y",15.6974880665927,-0.946959852908819
658,1,2.61544609630792,-3.94820849301772,"c",1,-0.0898761235335904,3.81268336884265,"x",7.44073943939001,-0.143153602315311
659,0,3.30715688498683,-2.66788944863191,"c",0,-2.14919097708745,-16.2353413656617,"y",11.2427861904551,-2.13875496891933
